Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,"Terrezene ""Terri""•Brown",Terri•Brown,"27 September 1947 in Birmingham, Alabama (USA)",,United States,77772,174 cm / 61 kg,"Los Angeles Mercurettes, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Lillie Mae•Leatherwood (-King),Lillie•Leatherwood,"6 July 1964 in Tuscaloosa, Alabama (USA)",,United States,77899,168 cm / 56 kg,"unattached, (MIX)",,,,,,
Competed in Olympic Games,Female,Carol LeGrant•Lewis (-Zilli),Carol•Lewis,"8 August 1963 in Birmingham, Alabama (USA)",,United States,77901,178 cm / 72 kg,"Santa Monica Track Club, Santa Monica (USA)",,,,,,
Competed in Olympic Games,Female,"Pamela ""Pam""•Marshall",Pam•Marshall,"16 August 1960 in Hazelhurst, Alabama (USA)",,United States,77905,178 cm / 63 kg,West Coast Athletic Club,,,,,,
Competed in Olympic Games,Female,"Kimberly ""Kim""•Turner (-McKenzie)",Kim•Turner,"21 March 1961 in Birmingham, Alabama (USA)",,United States,77992,165 cm / 57 kg,"Los Angeles Mercurettes, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Mabel Elizabeth•Walker (-Thornton),Mabel•Walker,"11 December 1928 in Camden, Alabama (USA)","10 September 2023 in Forsyth, Georgia (USA)",United States,77998,155 cm / 53 kg,"Tuskegee Institute, Tuskegee (USA)",,,,,,
Competed in Olympic Games,Male,"David Donald ""Dave""•Albritton",Dave•Albritton,"13 April 1913 in Danville, Alabama (USA)","15 May 1994 in Dayton, Ohio (USA)",United States,78032,191 cm / 79 kg,"The Ohio State Buckeyes, Columbus (USA)",,,,,,
Competed in Olympic Games,Male,Alonzo Carl•Babers,Alonzo•Babers,"31 October 1961 in Montgomery, Alabama (USA)",,United States,78059,188 cm / 70 kg,Bud Light Track America,,,,,,
Competed in Olympic Games,Male,Henry William•Carr,Henry•Carr,"27 November 1942 in Montgomery, Alabama (USA)","29 May 2015 in Griffin, Georgia (USA)",United States,78203,191 cm / 84 kg,Phoenix Olympic Club,,,,,,
Competed in Olympic Games,Male,"Leonard ""Leon""•Coleman",Leon•Coleman,"1 September 1944 in ?, Alabama (USA)",,United States,78245,188 cm / 82 kg,"Southern California Striders, Anaheim (USA)",,,,,,
Competed in Olympic Games • Other,Male,"Wilbur D. ""Willie""•Davenport",Willie•Davenport,"8 June 1943 in Troy, Alabama (USA)","17 June 2002 in Chicago, Illinois (USA)",United States,78295,186 cm / 84 kg,"Baton Rouge Track Club, Baton Rouge (USA)",,,,,,
Competed in Olympic Games,Male,Calvin Bernard•Davis,Calvin•Davis,"2 April 1972 in Eutaw, Alabama (USA)","1 May 2023 in Springdale, Arkansas (USA)",United States,78296,183 cm / 79 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Otis Crandall•Davis,Otis•Davis,"12 July 1932 in Tuscaloosa, Alabama (USA)",,United States,78301,185 cm / 74 kg,"Emerald Empire A.A., (USA)",,,,,,
Competed in Olympic Games • Non-starter,Male,Harvey Edward•Glance,Harvey•Glance,"28 March 1957 in Phenix City, Alabama (USA)","12 June 2023 in Mesa, Arizona (USA)",United States,78456,173 cm / 67 kg,"Auburn Tigers, Auburn, Alabama (USA)",,,,,,
Competed in Olympic Games,Male,"Frederick Carlton ""Carl""•Lewis",Carl•Lewis,"1 July 1961 in Birmingham, Alabama (USA)",,United States,78692,188 cm / 80 kg,"Santa Monica Track Club, Santa Monica (USA)",,,,,,
Competed in Olympic Games,Male,"William Lee ""Willie""•May",Willie•May,"11 November 1936 in Knoxville, Alabama (USA)",28 March 2012,United States,78748,192 cm / 89 kg,"UCTC, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,Sunder Lamont•Nix,Sunder•Nix,"2 December 1961 in Birmingham, Alabama (USA)",,United States,78845,175 cm / 65 kg,"Athletics West, Eugene (USA)",,,,,,
Competed in Olympic Games,Male,"William Oliver ""Whitey""•Overton",Whitey•Overton,"10 October 1928 in Montgomery, Alabama (USA)","1 July 2015 in Lancaster, Ohio (USA)",United States,78868,193 cm / 75 kg,"Auburn Tigers, Auburn, Alabama (USA)",,,,,,
Competed in Olympic Games,Male,"James Cleveland ""Jesse""•Owens",Jesse•Owens,"12 September 1913 in Danville, Alabama (USA)","31 March 1980 in Tucson, Arizona (USA)",United States,78869,178 cm / 71 kg,"The Ohio State Buckeyes, Columbus (USA)","The Buckeye Bullet, The Ebony Antelope",,,,,
Competed in Olympic Games,Male,Euil•Snider,Euil•Snider,"9 December 1907 in Adger, Alabama (USA)","9 February 1978 in Bessemer, Alabama (USA)",United States,79069,185 cm / 73 kg,"NYAC, New York (USA)",Snitz,,,,,
Competed in Olympic Games,Female,"Alicia Jo ""JoJo""•Starbuck (-Bradshaw, -Gertler)",JoJo•Starbuck,"14 February 1951 in Birmingham, Alabama (USA)",,United States,82445,165 cm / 50 kg,"Arctic Blades FSC, Lake Arrowhead (USA)",,,,,,
Competed in Olympic Games,Male,"William Allen ""Bill""•Spencer",Bill•Spencer,"23 June 1936 in Russellville, Alabama (USA)","3 December 2020 in Sandy, Utah (USA)",United States,97725,180 cm / 70 kg,U.S. Army/University of Utah,,,,,,
Competed in Olympic Games,Male,"John Luther•Zimmerman, IV",John•Zimmerman,"26 November 1973 in Birmingham, Alabama (USA)",,United States,101228,183 cm / 83 kg,Birmingham Figure Skating Club,,,,,,
Competed in Olympic Games,Female,Vonetta Lashaw•Flowers (Jeffery-),Vonetta•Flowers,"29 October 1973 in Birmingham, Alabama (USA)",,United States,101654,167 cm / 70 kg,"UAB Blazers, Birmingham (USA)",,,,,,
Competed in Olympic Games,Female,Margaret Josephine•Hoelzer,Margaret•Hoelzer,"30 March 1983 in Huntsville, Alabama (USA)",,United States,103919,180 cm / 79 kg,Mountain Brook/King Aquatic Club,,,,,,
Competed in Olympic Games,Male,Deontay Leshun•Wilder,Deontay•Wilder,"22 October 1985 in Tuscaloosa, Alabama (USA)",,United States,113051,201 cm / 91 kg,Skyy Boxing,The Bronze Bomber,,,,,
Competed in Olympic Games,Male,"James Edward ""Trey""•Hardee, III",Trey•Hardee,"7 February 1984 in Birmingham, Alabama (USA)",,United States,115385,196 cm / 96 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,Julianne•Kirchner,Julianne•Kirchner,"19 December 1991 in Florence, Alabama (USA)",,Marshall Islands,115987,138 cm / 54 kg,Kwajalein Swim Team,,,,,,
Competed in Olympic Games,Male,Miguel S.•Pate,Miguel•Pate,"13 June 1979 in Tuscaloosa, Alabama (USA)",,United States,116923,188 cm / 84 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Jonathan•Hall,Jonathan•Hall,"1 March 1988 in Birmingham, Alabama (USA)",,United States,126688,175 cm / 95 kg,,,,,,,
Competed in Olympic Games,Female,Lindsey Marcie•Harding,Lindsey•Harding,"12 June 1984 in Mobile, Alabama (USA)",,Belarus,129182,173 cm / 65 kg,New York Liberty,,,,,Линдсей Марси•Хардинг,
Competed in Olympic Games,Male,DeMarcus Amir•Cousins,DeMarcus•Cousins,"13 August 1990 in Mobile, Alabama (USA)",,United States,136272,210 cm / 122 kg,"Sacramento Kings, Sacramento (USA)",,,,,,
Competed in Olympic Games,Female,Quanesha•Burks,Quanesha•Burks,"15 March 1995 in Ozark, Alabama (USA)",,United States,147123,,,,,,,,
Competed in Olympic Games,Male,Brandon Lee•Dickson,Brandon•Dickson,"3 November 1984 in Montgomery, Alabama (USA)",,United States,147379,196 cm,"Memphis Redbirds, Memphis (USA)",,,,,,
Competed in Olympic Games,Male,David Alan•Robertson,David•Robertson,"9 April 1985 in Birmingham, Alabama (USA)",,United States,147380,180 cm,"High Point Rockers, High Point (USA)",,,,,,
Competed in Olympic Games,Male,James•Hall,James•Hall,"18 November 1983 in Alabaster, Alabama (USA)",,United States,147452,183 cm / 91 kg,,,,,,,
Competed in Olympic Games,Male,"Peter Waller ""Pete""•Lash, Jr.","Pete•Lash, Jr.","11 August 1959 in Anchorage, Alaska (USA)",,United States,32995,193 cm / 93 kg,,,,,,,
Competed in Olympic Games,Female,Diana Lynn•Olson,Diana•Olson,"27 February 1969 in Anchorage, Alaska (USA)",,United States,40497,178 cm / 73 kg,,,,,,,
Competed in Olympic Games,Female,Kristen Joy•Thorsness,Kristen•Thorsness,"10 March 1960 in Anchorage, Alaska (USA)",,United States,40518,175 cm / 69 kg,Pioneer Valley Rowing Association,,,,,,
Competed in Olympic Games,Male,"Joseph Brian ""Joe""•Amlong",Joe•Amlong,"17 December 1936 in Haines, Alaska (USA)","1 July 2019 in Vero Beach, Florida (USA)",United States,40532,186 cm / 86 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Donald Gene ""Don""•Clary, Jr.",Don•Clary,"29 July 1957 in Anchorage, Alaska (USA)",,United States,78233,175 cm / 74 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Female,Barbara Ann•Britch (-Craig),Barbara•Britch,"30 March 1951 in Anchorage, Alaska (USA)",,United States,80729,167 cm / 59 kg,Nordic Ski Club,,,,,,
Competed in Olympic Games,Female,Wendy Lee•Burge,Wendy•Burge,"1 October 1957 in Adah, Alaska (USA)",,United States,80754,158 cm / 47 kg,"LAFSC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,"Susan Daphne ""Sue""•Forbes",Sue•Forbes,"25 July 1961 in Anchorage, Alaska (USA)",,United States,81074,,,,,,,,
Competed in Olympic Games,Female,Megan C.•Gerety (-Moe),Megan•Gerety,"14 October 1971 in Anchorage, Alaska (USA)",,United States,81134,168 cm / 66 kg,Alyeska Ski Club,,,,,,
Competed in Olympic Games,Female,Hilary Kirsten•Lindh,Hilary•Lindh,"10 May 1969 in Juneau, Alaska (USA)",,United States,81684,175 cm / 72 kg,,,,,,,
Competed in Olympic Games,Female,"Marguerite ""Margie""•Mahoney-Richter",Margie•Mahoney,"12 May 1952 in Anchorage, Alaska (USA)",,United States,81744,158 cm / 52 kg,Anchorage Nordics,,,,,,
Competed in Olympic Games,Female,Judy•Rabinowitz (-Endestad),Judy•Rabinowitz,"9 April 1958 in Fairbanks, Alaska (USA)",,United States,82147,160 cm / 54 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,Margaret Lynn•von der Heide-Spencer-Galanes,Lynn•von der Heide-Spencer-Galanes,"6 June 1954 in Anchorage, Alaska (USA)",,United States,82961,163 cm / 53 kg,,,,,,,
Competed in Olympic Games,Male,Bela Andrew•Bodnar,Bela•Bodnar,"30 June 1952 in Fairbanks, Alaska (USA)",,United States,84211,,,,,,,,
Competed in Olympic Games,Male,Larry John•Martin,Larry•Martin,"29 November 1950 in Glennallen, Alaska (USA)",,United States,92171,175 cm / 66 kg,"Fort Lewis College Skyhawks, Durango (USA)",Tad,,,,,
Competed in Olympic Games,Male,"David William ""Bill""•Spencer",Bill•Spencer,"23 March 1956 in Anchorage, Alaska (USA)",,United States,97722,180 cm / 70 kg,,,,,,,
Competed in Olympic Games,Male,Jay William•Hakkinen,Jay•Hakkinen,"19 July 1977 in Kasilof, Alaska (USA)",,United States,99626,183 cm / 75 kg,"US Biathlon Association, United States / University of Vermont",,,,,,
Competed in Olympic Games,Female,"Gabrielle Rose ""Rosey""•Fletcher",Rosey•Fletcher,"30 November 1975 in Anchorage, Alaska (USA)",,United States,99764,175 cm / 68 kg,Alyeska Ski Club,,,,,,
Competed in Olympic Games,Male,Alan Jacob•Alborn,Alan•Alborn,"13 December 1980 in Anchorage, Alaska (USA)",,United States,99876,178 cm / 61 kg,Alaska Jumping Club,,,,,,
Competed in Olympic Games,Male,"Jarret John ""JJ""•Thomas",JJ•Thomas,"6 April 1981 in Fairbanks, Alaska (USA)",,United States,101113,180 cm / 70 kg,,,,,,,
Competed in Olympic Games,Female,Rachel•Steer,Rachel•Steer,"25 January 1978 in Anchorage, Alaska (USA)",,United States,101169,173 cm / 64 kg,"Alaska Anchorage Seawolves, Anchorage (USA)",,,,,,
Competed in Olympic Games,Female,Aelin•Peterson,Aelin•Peterson,"7 June 1974 in Unalakleet, Alaska (USA)",,United States,101313,167 cm / 58 kg,Nordic Ski Club,,,,,,
Competed in Olympic Games,Male,"Jeffrey ""Jeff""•Pain",Jeff•Pain,"14 December 1970 in Anchorage, Alaska (USA)",,Canada,101700,190 cm / 90 kg,Rocky Mountain Skeleton Club,,,,,,
Competed in Olympic Games,Female,Stacey•Borgman,Stacey•Borgman,"23 April 1975 in Homer, Alaska (USA)",,United States,104206,175 cm / 60 kg,Princeton Training Centre,,,,,,
Competed in Olympic Games,Female,Tela•O'Donnell,Tela•O'Donnell,"16 July 1982 in Homer, Alaska (USA)",,United States,107556,162 cm / 55 kg,Dave Schultz Wrestling Club,,,,,,
Competed in Olympic Games,Male,James•Southam,James•Southam,"5 June 1978 in Anchorage, Alaska (USA)",,United States,109840,178 cm / 70 kg,Nordic Skiing Association of Anchorage / Alaska Pacific University Ski Center,,,,,,
Competed in Olympic Games,Female,Jessica•Schultz,Jessica•Schultz,"2 January 1985 in Anchorage, Alaska (USA)",,United States,110174,163 cm / 60 kg,Anchorage Curling Club/Duluth Curling Club,,,,,,
Competed in Olympic Games,Female,"Pamela Kristine ""Pam""•Dreyer (-Sunkinen)",Pam•Dreyer,"9 August 1981 in Eagle River, Alaska (USA)",,United States,110242,165 cm / 70 kg,"Brown Bears, Providence (USA)",,,,,,
Competed in Olympic Games,Male,Scott Carlos•Gomez,Scott•Gomez,"23 December 1979 in Anchorage, Alaska (USA)",,United States,110627,180 cm / 91 kg,"New Jersey Devils, Newark (USA)",,,,,,
Competed in Olympic Games,Female,Corey•Cogdell-Unrein,Corey•Cogdell-Unrein,"2 September 1986 in Palmer, Alaska (USA)",,United States,117255,173 cm / 70 kg,Georgia Dive Club,,,,,,
Competed in Olympic Games,Female,Kerry Pauline•Weiland,Kerry•Weiland,"18 October 1980 in Anchorage, Alaska (USA)",,United States,119259,163 cm / 62 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
Competed in Olympic Games,Female,Callan•Chythlook-Sifsof,Callan•Chythlook-Sifsof,"14 February 1989 in Anchorage, Alaska (USA)",,United States,119562,162 cm / 66 kg,,,,,,,
Competed in Olympic Games,Female,Kelsey Rene•Campbell,Kelsey•Campbell,"5 June 1985 in Anchorage, Alaska (USA)",,United States,126710,163 cm / 55 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,Ryan•Stassel,Ryan•Stassel,"23 October 1992 in Anchorage, Alaska (USA)",,United States,128777,180 cm / 77 kg,,,,,,,
Competed in Olympic Games,Male,Keegan•Messing,Keegan•Messing,"23 January 1992 in Girdwood, Alaska (USA)",,Canada,136861,164 cm / 63 kg,"Sherwood Park FSC, Sherwood Park (CAN)",,,,,,
Competed in Olympic Games,Male,Logan•Hanneman,Logan•Hanneman,"2 June 1993 in Fairbanks, Alaska (USA)",,United States,138273,185 cm / 84 kg,University of Alaska Fairbanks / Alaska Pacific University Nordic Ski Center,,,,,,
Competed in Olympic Games,Male,Reese•Hanneman,Reese•Hanneman,"25 December 1989 in Fairbanks, Alaska (USA)",,United States,138274,180 cm / 79 kg,University of Alaska Anchorage / Alaska Pacific University Nordic Ski Center,,,,,,
Competed in Olympic Games,Male,Tyler•Kornfield,Tyler•Kornfield,"9 February 1991 in Anchorage, Alaska (USA)",,United States,138275,188 cm / 86 kg,University of Alaska Fairbanks / Alaska Pacific University Nordic Ski Center,,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games,Male,"Alexander ""Alex""•Hall",Alex•Hall,"21 September 1998 in Fairbanks, Alaska (USA)",,United States,138295,193 cm / 82 kg,University of Utah,,,,,,
Competed in Youth Olympic Games,Female,Maja•Lapkass,Maja•Lapkass,"16 October 2002 in Anchorage, Alaska (USA)",,United States,138827,,,,,,,,
Competed in Youth Olympic Games,Female,Kendall•Kramer,Kendall•Kramer,"26 June 2002 in Fairbanks, Alaska (USA)",,United States,138909,,,,,,,,
Competed in Olympic Games,Female,Lydia Alice•Jacoby,Lydia•Jacoby,"29 February 2004 in Anchorage, Alaska (USA)",,United States,147278,,"Seward Tsunami Swim Club, Seward (USA)",,,,,,
Competed in Olympic Games,Female,"Victoria ""Vicky""•Persinger",Vicky•Persinger,"1 June 1992 in Fairbanks, Alaska (USA)",,United States,149088,,,,,,,,
Competed in Olympic Games,Male,Colin•Hufman,Colin•Hufman,"15 May 1984 in Fairbanks, Alaska (USA)",,United States,149090,,,,,,,,
Competed in Olympic Games,Male,Brian•Cooper,Brian•Cooper,"1 November 1993 in Anchorage, Alaska (USA)",,United States,149128,,"IK Oskarshamn, Oskarshamn (SWE)",,,,,,
Competed in Olympic Games,Female,"Judith C. ""Judi""•Adams",Judi•Adams,"12 July 1959 in Phoenix, Arizona (USA)",,United States,2203,,,,,,,,
Competed in Olympic Games,Male,"Richard A. ""Richey""•Reneberg",Richey•Reneberg,"5 October 1965 in Phoenix, Arizona (USA)",,United States,2781,180 cm / 77 kg,,,,,,,
Competed in Olympic Games,Male,"John Paul ""Pete""•McCaffrey",Pete•McCaffrey,"24 December 1938 in Tucson, Arizona (USA)","4 March 2012 in Belleair, Florida (USA)",United States,6640,198 cm / 98 kg,Goodyear Wingfoots/St. Louis University,,,,,,
Competed in Olympic Games,Male,Michael•Carbajal,Michael•Carbajal,"17 September 1967 in Phoenix, Arizona (USA)",,United States,8636,165 cm / 48 kg,North Phoenix High School,"Manitas de Piedra, Little Hands of Stone",,,,,
Competed in Olympic Games,Female,Lisa Ann•Jacquin,Lisa•Jacquin,"22 February 1962 in Tucson, Arizona (USA)",,United States,11368,172 cm / 64 kg,,,,,,,
Competed in Olympic Games,Male,Charles Thomas•Mehan,Charles•Mehan,"15 May 1896 in Nogales, Arizona (USA)","11 August 1972 in Boulder Creek, California (USA)",United States,18248,178 cm,"California Golden Bears, Berkeley (USA)",Red,,,,,
Competed in Olympic Games,Male,Alfonso Hector•Morales,Alfonso•Morales,"19 May 1937 in Douglas, Arizona (USA)",,United States,23761,188 cm / 86 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Female,Kerri Allyson•Strug (-Fischer),Kerri•Strug,"19 November 1977 in Tucson, Arizona (USA)",,United States,29291,142 cm / 37 kg,Karolyi Gym,,,,,,
Competed in Olympic Games,Male,"Russell Duncan ""Rusty""•Mitchell",Rusty•Mitchell,"1 June 1942 in Phoenix, Arizona (USA)","25 February 2023 in Albuquerque, New Mexico (USA)",United States,31388,170 cm / 64 kg,"Southern Illinois Salukis, Carbondale (USA)",,,,,,
Competed in Olympic Games,Male,"Arthur Thompson•Evans, III",Arthur•Evans,"22 August 1947 in Tucson, Arizona (USA)",,United States,40638,188 cm / 85 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Thomas Elmer ""Tom""•Pollock, III",Tom•Pollock,"24 July 1943 in Flagstaff, Arizona (USA)",,United States,40838,196 cm / 89 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,Charvin Harper•Dixon,Charvin•Dixon,"19 September 1954 in Nogales, Arizona (USA)",,United States,44643,180 cm / 79 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Adam Christophe•Saathoff,Adam•Saathoff,"25 May 1975 in Tucson, Arizona (USA)",,United States,44776,178 cm / 77 kg,,,,,,,
Competed in Olympic Games,Female,Maryanne•Graham (-Keever),Maryanne•Graham,"23 November 1955 in Mesa, Arizona (USA)",,United States,51036,165 cm / 55 kg,"Mission Viejo Nadadores, Mission Viejo (USA)",,,,,,
Competed in Olympic Games,Female,Michele Anne•Mitchell,Michele•Mitchell,"10 January 1962 in Phoenix, Arizona (USA)",,United States,51127,162 cm / 50 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
Competed in Olympic Games,Female,Marilyn•Ramenofsky,Marilyn•Ramenofsky,"20 August 1946 in Phoenix, Arizona (USA)",,United States,51160,169 cm / 61 kg,Pomona College,,,,,,
Competed in Olympic Games,Female,"Mary Patricia ""Patsy""•Willard (-Heckel)",Patsy•Willard,"18 May 1941 in Phoenix, Arizona (USA)",,United States,51239,170 cm / 59 kg,Dick Smith Swim Gym,,,,,,
Competed in Olympic Games,Male,"Charles Buchanan ""Charlie""•Hickcox",Charlie•Hickcox,"6 February 1947 in Phoenix, Arizona (USA)","15 June 2010 in San Diego, California (USA)",United States,51401,191 cm / 80 kg,"Bloomington Swim Club, Bloomington (USA) / Indiana Hoosiers, Bloomington (USA)",,,,,,
Competed in Olympic Games,Male,John Keith•Russell,Keith•Russell,"15 January 1948 in Mesa, Arizona (USA)",,United States,51544,188 cm / 73 kg,Dick Smith Swim Gym,,,,,,
Competed in Olympic Games,Male,"Bernard Charles ""Bernie""•Wrightson",Bernie•Wrightson,"25 June 1944 in Phoenix, Arizona (USA)",,United States,51624,170 cm / 70 kg,Dick Smith Swim Gym,,,,,,
Competed in Olympic Games,Male,"Edwin Frank ""Win""•Young",Win•Young,"29 September 1947 in Phoenix, Arizona (USA)","22 June 2006 in Tucson, Arizona (USA)",United States,51629,175 cm / 63 kg,"Bloomington Swim Club, Bloomington (USA) / Indiana Hoosiers, Bloomington (USA)",,,,,,
